ID,STUDY_YEAR,VISITAGE,SEX_1,SEX,SPAYED/NUTER Y/N,CALENDARYEAR,BODYFAT,BCS,PBCS,WEIGHT_KG,DIET_CLASS,RAWCOOK,PCT_HOMEMADE,HOW_STORE,HOW_STORE_O,ORIGINAL CONTAINER Y/N,WHERE_STORE,CLIMATE CONTROL Y/N,BRAND,BRAND/COMPANY (CLEANED),PARENT COMPANY,PERSCRIPTION Y/N,OTC THERAPEUTIC,DOG FOOD (COMMERCIAL OR HOMEMADE) Y/N,COMMERCIAL DOG TREAT Y/N,COMMERCIAL SUPPLEMENT ADDITION Y/N,FEEDFORM,FEEDTYPE,PROCESS CATEGORY,PROCESS SUBTYPE,PCTDIET,FEEDFREQ,FEEDAMT,FEEDAMTUNIT,GACPROT,GACFAT,GACFIBER,GACMOIST,FEEDLONG,FEEDLONGUNIT,FEEDAGE,FEEDAGEUNIT,STLLUSE,STARTDT,ENDDT
grls9HB14OLL,7,7.4,Female Spayed,Female,Y,2021,NA,NA,7,36.2874,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Bright Mind,Dry,Ultra Processed,CUP-D,NA,2 per day,3,Cup(s),29,14,5,12,NA,NA,NA,NA,Yes,2021-10-00,NA
grls9TR8GHPP,7,8.3,Female Spayed,Female,Y,2021,NA,NA,7,33.2937,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,Chicken and Rice,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,16,3,12,NA,NA,NA,NA,Yes,2020-10-00,NA
grls9V2Q8BSS,8,9.2,Female Spayed,Female,Y,2022,NA,NA,7,36.106,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Weight management Pro plan,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),27,9,5.5,12,NA,NA,NA,NA,Yes,2020-6-00,NA
grlsAG8H4W88,7,8.9,Female Spayed,Female,Y,2020,NA,NA,5,33.5659,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Pro Plan Focus Weight Management,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),25,8,5.5,12,NA,NA,NA,NA,Yes,2019-5-00,NA
grlsAG8H4W88,8,9.9,Female Spayed,Female,Y,2021,NA,NA,5,34.1102,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,ProPlan Weight Management ,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),27,9.5,5.5,12,NA,NA,NA,NA,Yes,2019-3-00,NA
grlsANIV6XAA,8,8.5,Male Intact,Male,N,2022,NA,NA,6,35.1081,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Purina Pro Plan WT MGMT,Dry,Ultra Processed,CUP-D,NA,2 per day,6,Oz,27,9.5,5.5,12,NA,NA,NA,NA,Yes,2022-2-00,NA
grlsBF4T53JJ,8,9,Female Intact,Female,N,2021,NA,NA,5,25.8548,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Adult Weight Management,Dry,Ultra Processed,CUP-D,NA,2 per day,4,Oz,27,9,5.5,12,NA,NA,NA,NA,Yes,2021-8-00,NA
grlsBHYS3ZEE,8,10.2,Male Intact,Male,N,2021,NA,NA,NA,33.6566,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Sensitive Skin and Stomach,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,16,4,12,NA,NA,NA,NA,Yes,2021-3-00,NA
grlsBHYS3ZEE,9,11.3,Male Intact,Male,N,2022,NA,NA,3,30.3907,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Sensitive Skin and Stomach,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,16,4,12,NA,NA,NA,NA,Yes,2022-2-00,NA
grlsBKKNA44,7,7.5,Male Neutered,Male,Y,2020,NA,NA,NA,40.143,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,Y,N,Y,N,N,EN,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),23,10.5,2,12,NA,NA,NA,NA,Yes,2015-7-00,NA
grlsBKKNA44,8,8.6,Male Neutered,Male,Y,2022,NA,NA,5,35.2895,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,Y,N,Y,N,N,Dry EN,Dry,Ultra Processed,CUP-D,NA,1 per day,3,Cup(s),23,10.5,2,12,NA,NA,NA,NA,Yes,2019-5-00,NA
grlsC5YM2HWW,8,8.5,Male Neutered,Male,Y,2021,NA,NA,5,33.9287,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,Y,N,Y,N,N,Proplan Veterinary Diet JM,Dry,Ultra Processed,CUP-D,NA,3+ per day,1,Cup(s),30,12,4,11,NA,NA,NA,NA,Yes,2020-4-00,NA
grlsC9WEFL11,6,6.6,Female Spayed,Female,Y,2020,NA,NA,5,30.8443,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Sensitive Skin and Stomach - Salmon,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,16,4,12,NA,NA,NA,NA,Yes,2019-4-00,NA
grlsCJGY1Z99,6,7.3,Female Spayed,Female,Y,2020,NA,NA,7,30.0279,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,Pro Plan Select,Dry,Ultra Processed,CUP-D,NA,Free feed,1,Cup(s),26,16,4,12,NA,NA,NA,NA,Yes,2020-10-00,NA
grlsCJGY1Z99,7,8.4,Female Spayed,Female,Y,2021,NA,NA,NA,NA,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Pro plan for sensitive stomachs,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,16,4,12,NA,NA,NA,NA,Yes,2021-10-00,NA
grlsCJJC8S77,7,7.4,Female Spayed,Female,Y,2021,NA,NA,NA,NA,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,ProPlan Sensitive Skin and Stomach - Salmon and Ricen,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,16,4,12,NA,NA,NA,NA,Yes,2021-10-00,NA
grlsCP8RNDBB,7,7.8,Male Intact,Male,N,2020,NA,NA,4,27.8506,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Pro Plan Focus,Dry,Ultra Processed,CUP-D,NA,3+ per day,3,Oz,26,12,4.5,12,NA,NA,NA,NA,Yes,2018-1-00,NA
grlsCP8RNDBB,8,8.8,Male Intact,Male,N,2021,NA,NA,5,29.8464,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,Pro Plan Large Breed Chicken and Rice Formula,Dry,Ultra Processed,CUP-D,NA,3+ per day,7,Oz,26,12,4.5,12,NA,NA,NA,NA,Yes,2019-1-00,NA
grlsD087Q755,8,8.6,Female Spayed,Female,Y,2021,NA,NA,6,29.4835,Both,Cooked,80,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,Beyond,Dry,Ultra Processed,CUP-D,NA,Free feed,1,Cup(s),24,14,4,12,NA,NA,NA,NA,Yes,2021-1-00,NA
grlsD087Q755,9,9.7,Female Spayed,Female,Y,2022,NA,NA,7,30.3907,Both,Cooked,30,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,One Chicken & Rice Formula,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,16,3,12,NA,NA,NA,NA,Yes,2021-7-00,NA
grlsD3O0F7NN,9,11.1,Female Spayed,Female,Y,2022,NA,NA,4,30.0279,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,Pro Plan,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,16,4,12,NA,NA,NA,NA,Yes,2022-4-00,NA
grlsD5552K66,6,6.7,Male Neutered,Male,Y,2020,NA,NA,NA,NA,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,one,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,16,3,12,NA,NA,NA,NA,Yes,2020-10-00,NA
grlsDAGOI9ZZ,6,6.5,Male Neutered,Male,Y,2021,NA,NA,NA,33.5659,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,ProPlan Adult Chicken,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,16,3,12,NA,NA,NA,NA,Yes,2020-12-00,NA
grlsDAGOI9ZZ,7,7.4,Male Neutered,Male,Y,2022,NA,NA,6,35.1535,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Pro Plan - Weight Management Shredded Blend Chicken & Rice,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),27,9,12,12,NA,NA,NA,NA,Yes,2021-12-00,NA
grlsDDQKAZ77,6,7.3,Female Spayed,Female,Y,2020,NA,NA,5,27.4877,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Purina Pro Plan Focus Adult Sensitive Skin & Stomach Salmon & Rice Formula Dry Dog Food,Dry,Ultra Processed,CUP-D,NA,2 per day,4,Oz,26,16,4,12,NA,NA,NA,NA,Yes,2019-4-00,NA
grlsDOVQ9OJJ,7,7.8,Female Spayed,Female,Y,2020,NA,NA,5,29.4835,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,Savor Senior,Dry,Ultra Processed,CUP-D,NA,Free feed,1,Cup(s),28,13,3,12,NA,NA,NA,NA,Yes,2020-5-00,NA
grlsDOVQ9OJJ,8,8.8,Female Spayed,Female,Y,2021,NA,NA,4,30.5722,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,Complete Adult,Dry,Ultra Processed,CUP-D,NA,Free feed,2,Cup(s),21,10,4.5,12,NA,NA,NA,NA,Yes,2021-6-00,NA
grlsE3JWJG33,9,10,Male Neutered,Male,Y,2022,NA,NA,NA,NA,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,Shredded Chicken & Rice,Dry,Ultra Processed,CUP-D,NA,1 per day,4,Cup(s),26,12,20,27,NA,NA,NA,NA,Yes,2020-3-00,NA
grlsEAMQWTKK,6,6.8,Female Spayed,Female,Y,2021,NA,NA,0,20.4117,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Pro Plan Sensitive Skin & Stomach Salmon,Dry,Ultra Processed,CUP-D,NA,1 per day,3,Cup(s),26,16,4,12,NA,NA,NA,NA,Yes,2015-1-00,NA
grlsEAMQWTKK,7,7.9,Female Spayed,Female,Y,2022,NA,NA,NA,NA,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Pro Plan Sensitive Skin & Stomach Salmon,Dry,Ultra Processed,CUP-D,NA,1 per day,2,Cup(s),26,16,4,12,NA,NA,NA,NA,Yes,2017-1-00,NA
grlsEBPBMP88,8,8.7,Female Spayed,Female,Y,2021,NA,NA,NA,NA,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,pro plan bright mind,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),29,14,3,12,NA,NA,NA,NA,Yes,2020-10-00,NA
grlsEBPBMP88,9,9.8,Female Spayed,Female,Y,2022,NA,NA,NA,NA,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Bright Mind,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),29,14,3,12,NA,NA,NA,NA,Yes,2022-2-00,NA
grlsEJUQ9KK,6,6.5,Male Intact,Male,N,2021,NA,NA,5,29.4835,Both,Cooked,10,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,pro plan savor,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),28,13,3,12,NA,NA,NA,NA,Yes,2020-1-00,NA
grlsEJUQ9KK,7,7.6,Male Intact,Male,N,2022,NA,NA,5,29.4835,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,pro plan sport shredded chicken,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,16,3,12,NA,NA,NA,NA,Yes,2021-1-00,NA
grlsELLCG2EE,6,7.6,Male Neutered,Male,Y,2021,NA,NA,6,32.1144,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,Pro Plan,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,16,4,12,NA,NA,NA,NA,Yes,2021-1-00,NA
grlsELLCG2EE,7,8.6,Male Neutered,Male,Y,2022,NA,NA,5,31.9329,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Pro Plan Sensitive Skin and Stomach,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,16,4,12,NA,NA,NA,NA,Yes,2021-12-00,NA
grlsEU20O6AA,7,8.4,Male Neutered,Male,Y,2022,NA,NA,NA,NA,Both,Both,20,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Salmon/Rice sensitive stomach,Dry,Ultra Processed,CUP-D,NA,1 per day,2,Oz,26,16,4,12,NA,NA,NA,NA,Yes,2021-8-00,NA
grlsEYHWGXFF,7,9,Female Spayed,Female,Y,2020,NA,NA,5,26.8527,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Healthy weight,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),27,9,5.5,12,NA,NA,NA,NA,Yes,2020-10-00,NA
grlsEYHWGXFF,8,9.9,Female Spayed,Female,Y,2021,NA,NA,6,28.9392,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,Complete Essentials,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,16,3,12,NA,NA,NA,NA,Yes,2021-9-00,NA
grlsEZ8CTFQQ,8,9.6,Male Intact,Male,N,2022,NA,NA,6,26.3084,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,Y,N,Y,N,N,EN Fiber Balance,Dry,Ultra Processed,CUP-D,NA,2 per day,4,Oz,21,10,10,12,NA,NA,NA,NA,Yes,2021-1-00,NA
grlsEZU6HFFF,7,8.9,Female Spayed,Female,Y,2021,NA,NA,5,28.5764,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,Pro plan Salmon and Rice,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,16,4,12,NA,NA,NA,NA,Yes,2019-10-00,NA
grlsF1VUG222,7,9.6,Female Spayed,Female,Y,2021,NA,NA,NA,NA,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Bright Minds Large dog,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),29,14,3,12,NA,NA,NA,NA,Yes,2019-8-00,NA
grlsF2SOPLL,6,7.3,Female Intact,Female,N,2020,NA,NA,5,27.2156,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,Pro Plan Performance 30/20,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),30,20,3,12,NA,NA,NA,NA,Yes,2019-1-00,NA
grlsF2SOPLL,7,8.3,Female Intact,Female,N,2021,NA,NA,5,30.7536,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Bright Mind,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),29,14,3,12,NA,NA,NA,NA,Yes,2021-1-00,NA
grlsF3IYFPZZ,7,7.5,Female Spayed,Female,Y,2021,NA,NA,5,28.9392,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,ProPlan Sensitive Skin and Stomach,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,12,4.5,12,NA,NA,NA,NA,Yes,2021-1-00,NA
grlsF744CMII,8,10.1,Female Spayed,Female,Y,2020,NA,NA,6,35.1988,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Pro Plan Focus SSS Salmon & Rice,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,16,-4,12,NA,NA,NA,NA,Yes,2018-9-00,NA
grlsF744CMII,9,11.1,Female Spayed,Female,Y,2021,NA,NA,6,35.3349,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,Purina Pro Plan Savor Turkey & Veg,Canned,Ultra Processed,CUP-W,NA,2 per day,3,Oz,9,2.5,1.5,82,NA,NA,NA,NA,Yes,2013-1-00,NA
grlsFQJHE177,7,7.6,Female Spayed,Female,Y,2022,NA,NA,1,35.2442,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,chicken and rice,Dry,Ultra Processed,CUP-D,NA,3+ per day,1,Cup(s),26,16,3,12,NA,NA,NA,NA,Yes,2017-11-00,NA
grlsFY8KSI00,9,10.1,Female Spayed,Female,Y,2022,NA,NA,5,27.4877,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Pro Plan Sensitive Stomach Salmon,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,16,4,12,NA,NA,NA,NA,Yes,2019-5-00,NA
grlsG8CEWDGG,8,8.5,Male Neutered,Male,Y,2020,NA,NA,5,25.1744,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,ProPlan Sensitive Skin and Stomach,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,16,4,12,NA,NA,NA,NA,Yes,2018-10-00,NA
grlsG8XK3MII,8,9.1,Male Neutered,Male,Y,2022,NA,NA,5,31.5247,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,Salmon and Rice,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,16,3,12,NA,NA,NA,NA,Yes,2021-5-00,NA
grlsGI26RS66,9,11.1,Male Neutered,Male,Y,2021,NA,NA,6,34.4731,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,Y,N,Y,N,N,OM overweight management,Dry,Ultra Processed,CUP-D,NA,3+ per day,1,Cup(s),28,5,15,12,NA,NA,NA,NA,Yes,2020-3-00,NA
grlsGIYIEJ22,8,9.1,Male Intact,Male,N,2020,NA,NA,6,32.5226,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,Pro Plan 26/16,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,16,3,12,NA,NA,NA,NA,Yes,2020-9-00,NA
grlsGSB3BQTT,6,8,Male Intact,Male,N,2020,NA,NA,5,31.1165,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Pro Plan Focus,Dry,Ultra Processed,CUP-D,NA,3+ per day,1,Cup(s),26,12,4.5,12,NA,NA,NA,NA,Yes,2019-1-00,NA
grlsGSB3BQTT,7,9,Male Intact,Male,N,2021,NA,NA,5,31.3886,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,ProPlanFocus,Dry,Ultra Processed,CUP-D,NA,3+ per day,1,Cup(s),26,12,4.5,12,NA,NA,NA,NA,Yes,2021-9-00,NA
grlsGVKL23PP,6,6.5,Female Intact,Female,N,2021,NA,NA,NA,NA,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,SSS Lamb and rice,Dry,Ultra Processed,CUP-D,NA,1 per day,2,Cup(s),26,16,4,12,NA,NA,NA,NA,Yes,2019-1-00,NA
grlsGVKL23PP,7,7.5,Female Intact,Female,N,2022,NA,NA,6,29.4835,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Pro Plan ss+s salmon and rice ,Dry,Ultra Processed,CUP-D,NA,1 per day,2,Cup(s),26,16,4,12,NA,NA,NA,NA,Yes,2021-12-00,NA
grlsGYD8YY55,7,9,Male Neutered,Male,Y,2021,NA,NA,6,36.6049,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,Pro Plan Chicken and Rice,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),26,16,3,12,NA,NA,NA,NA,Yes,2016-4-00,NA
grlsGYD8YY55,8,10,Male Neutered,Male,Y,2022,NA,NA,5,34.5638,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Bright Mind ,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),29,14,3,12,NA,NA,NA,NA,Yes,2019-4-00,NA
grlsH1FCL5JJ,6,7.1,Male Intact,Male,N,2021,NA,NA,6,39.1904,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,pro plan performance,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),30,20,10,4,NA,NA,NA,NA,Yes,2015-1-00,NA
grlsHEI0QBOO,8,8.5,Male Neutered,Male,Y,2022,NA,NA,NA,NA,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,ProPlan Weight Management,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),27,9.5,5.5,12,NA,NA,NA,NA,Yes,2020-9-00,NA
grlsHFFAIE55,6,8,Female Spayed,Female,Y,2020,NA,NA,5,29.2114,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,Y,N,Y,N,N,JM,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),30,12,4,11,NA,NA,NA,NA,Yes,2020-9-00,NA
grlsHFFAIE55,7,9.1,Female Spayed,Female,Y,2021,NA,NA,6,30.1639,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,Y,N,Y,N,N,JM,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),30,12,4,10,NA,NA,NA,NA,Yes,2021-9-00,NA
grlsHJ856288,7,9,Female Spayed,Female,Y,2021,NA,NA,5,28.8485,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Weight Management,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),27,9.5,5.5,12,NA,NA,NA,NA,Yes,2020-10-00,NA
grlsI91FWL00,7,8.5,Male Intact,Male,N,2021,NA,NA,5,35.8338,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,Y,Y,N,N,Pro Plan Sensitive stomach & skin,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,16,4,12,NA,NA,NA,NA,Yes,2020-6-00,NA
grlsI91FWL00,8,9.4,Male Intact,Male,N,2022,NA,NA,NA,NA,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,adult,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,12,4.5,12,NA,NA,NA,NA,Yes,2022-1-00,NA
grlsIB9ZRE88,7,8.7,Male Intact,Male,N,2022,NA,NA,6,44.4975,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,N,N,Y,N,N,One+,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),25,16,3,12,NA,NA,NA,NA,Yes,2022-4-00,NA
grlsIIDCBQ00,7,7.5,Male Neutered,Male,Y,2020,NA,NA,6,41.0502,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,Y,N,Y,N,N,EN,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),23,10.5,2,12,NA,NA,NA,NA,Yes,2015-7-00,NA
grlsIIDCBQ00,8,8.6,Male Neutered,Male,Y,2022,NA,NA,5,37.8296,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Purina,Purina,Nestle Purina PetCare Company,Y,N,Y,N,N,EN,Dry,Ultra Processed,CUP-D,NA,1 per day,2,Cup(s),23,10.5,2,12,NA,NA,NA,NA,Yes,2016-6-00,NA
